Node1,Node2,Mean,INT
PLOD2,CARD8,0.486137147,Correlation
PLOD2,CLCN6,0.443642713,Correlation
PLOD2,CTBP2,0.229195009,Correlation
PLOD2,DIDO1,0.334345148,Correlation
PLOD2,HEATR3,0.560477849,Correlation
PLOD2,NUP43,0.435177404,Correlation
PLOD2,PPP1R12B,0.334118006,Correlation
PLOD2,SSFA2,0.565701725,Correlation
PLOD2,TRAK1,0.491770811,Correlation
PLOD2,TSPYL5,0.359900883,Correlation
PLOD2,VDAC1,0.39891901,Correlation
PLOD2,ZBTB10,0.466752641,Correlation
PLSCR1,NAA50,0.497207325,Correlation
PLSCR1,PLEKHA2,0.416389032,Correlation
PLSCR1,PRDX4,0.337529638,Correlation
PLSCR1,TCF12,0.309157768,Correlation
PLSCR1,TMEM38B,0.532865139,Correlation
PNISR,ABI1,0.188059326,Correlation
PNISR,CARD8,0.49601379,Correlation
PNISR,CENPU,0.457304081,Correlation
PNISR,CPSF6,0.355359836,Correlation
PNISR,DERL1,0.525012525,Correlation
PNISR,EFEMP1,0.330023163,Correlation
PNISR,EIF1B,0.245159089,Correlation
PNISR,HCFC2,0.487793579,Correlation
PNISR,KATNBL1,0.649787223,Correlation
PNISR,NCOA6,0.525531903,Correlation
PNISR,OGT,0.510132114,Correlation
PNISR,PALLD,0.48371759,Correlation
PNISR,PLSCR1,0.458231102,Correlation
PNISR,PTPRA,0.563309345,Correlation
PNISR,RBM5,0.490464519,Correlation
PNISR,SAT1,0.543419163,Correlation
PNISR,SEC24A,0.485980931,Correlation
PNISR,SRSF4,0.316596411,Correlation
PNISR,STAG2,0.391216871,Correlation
PNISR,ZBTB5,0.431951756,Correlation
PNN,ALDOA,0.35825343,Correlation
PNN,ATM,0.295519525,Correlation
PNN,CEP170B,0.425729023,Correlation
PNN,CRISPLD2,0.300453386,Correlation
PNN,FOXN3,0.379691877,Correlation
PNN,GDI1,0.238599244,Correlation
PNN,GIN1,0.463369092,Correlation
PNN,GOLGA7,0.590413307,Correlation
PNN,HLA-B,0.396139481,Correlation
PNN,ICE1,0.412119122,Correlation
PNN,MAP4K5,0.399393433,Correlation
PNN,MED8,0.305976577,Correlation
PNN,NBR1,0.334685348,Correlation
PNN,NEK1,0.378129713,Correlation
PNN,PRDX4,0.435784727,Correlation
PNN,R3HCC1,0.380655211,Correlation
PNN,RCN2,0.500565456,Correlation
PNN,RSAD1,0.493368861,Correlation
PNN,SAT1,0.636101235,Correlation
PNN,SENP7,0.401703117,Correlation
PNN,SF3A1,0.383528155,Correlation
PNN,SLC35A3,0.422516971,Correlation
PNN,WIPI2,0.21460892,Correlation
PNN,ZBTB5,0.50980418,Correlation
POT1,CPSF6,0.41339151,Correlation
PPFIA1,CLCN6,0.362731631,Correlation
PPFIA1,DIDO1,0.545340322,Correlation
PPFIA1,GSAP,0.298443146,Correlation
PPFIA1,MYOF,0.473584177,Correlation
PPFIA1,SAMM50,0.375615887,Correlation
PPFIA1,SETD2,0.510313869,Correlation
PPFIA1,SLC26A2,0.444829599,Correlation
PPFIA1,SNX11,0.433747667,Correlation
PPFIA1,SSBP3,0.531672413,Correlation
PPFIA1,SUN1,0.360953099,Correlation
PPFIA1,TCEAL1,0.410816634,Correlation
PPFIA1,THUMPD2,0.457004035,Correlation
PPFIA1,TRIM5,0.418041523,Correlation
PPFIA1,TWIST1,0.510365043,Correlation
PPFIA1,U2SURP,0.654839572,Correlation
PPFIA1,USP3,0.416260024,Correlation
PPFIA1,WIPI2,0.46408371,Correlation
PPFIA1,ZCCHC8,0.52211718,Correlation
PPP1R11,ANKRD27,0.536488185,Correlation
PPP1R11,ASXL2,0.485501508,Correlation
PPP1R11,C6orf120,0.408472821,Correlation
PPP1R11,CHD1,0.56633538,Correlation
PPP1R11,GSAP,0.441141405,Correlation
PPP1R11,HLA-B,0.435544602,Correlation
PPP1R11,HMGN4,0.649815333,Correlation
PPP1R11,HNMT,0.479576024,Correlation
PPP1R11,IMPDH1,0.412583263,Correlation
PPP1R11,JMJD1C,0.593834842,Correlation
PPP1R11,LPCAT4,0.462968494,Correlation
PPP1R11,MAP3K7,0.553115349,Correlation
PPP1R11,NBR1,0.529311426,Correlation
PPP1R11,NEK1,0.426115061,Correlation
PPP1R11,SLC12A5,0.528781513,Correlation
PPP1R11,SLC35A3,0.449418991,Correlation
PPP1R11,U2SURP,0.432806904,Correlation
PPP1R12B,ANKRD27,0.353206924,Correlation
PPP1R12B,RSAD1,0.421206183,Correlation
PPP3CA,CENPU,0.509358973,Correlation
PPP3CA,CEP57,0.421666487,Correlation
PPP3CA,CLCN6,0.358072973,Correlation
PPP3CA,KCNAB1,0.528207822,Correlation
PPP3CA,PPP1R12B,0.4107897,Correlation
PPP3CA,RCN2,0.360877684,Correlation
PPP3CA,RPRD1A,0.533761582,Correlation
PPP3CA,SNX11,0.433693722,Correlation
PPP3CA,UCHL1,0.436120089,Correlation
PPP4R2,ADAMTS1,0.254991986,Correlation
PPP4R2,CDH22,0.468776905,Correlation
PPP4R2,CPSF7,0.416964735,Correlation
PPP4R2,FOXN3,0.594195755,Correlation
PPP4R2,GDI1,0.341109381,Correlation
PPP4R2,KRIT1,0.447180924,Correlation
PPP4R2,MARK3,0.495150195,Correlation
PPP4R2,PALLD,0.35010594,Correlation
PPP4R2,PLEKHA2,0.634644722,Correlation
PPP4R2,PTPRA,0.510453711,Correlation
PPP4R2,R3HCC1,0.408183402,Correlation
PPP4R2,SASH1,0.494131114,Correlation
PPP4R2,SH3GLB1,0.331912124,Correlation
PPP4R2,SLC11A2,0.503871251,Correlation
PPP4R2,SNX11,0.370013081,Correlation
PPP4R2,SRSF10,0.461977651,Correlation
PPP4R2,SUN1,0.355252999,Correlation
PPP4R2,TCEAL1,0.496823601,Correlation
PPP4R2,TMEM38B,0.460050415,Correlation
PPP4R2,U2SURP,0.588566587,Correlation
PPP4R2,ZCCHC10,0.460518566,Correlation
PPP4R2,ZCCHC6,0.312043022,Correlation
PRDX4,CENPU,0.440620973,Correlation
PRDX4,CLCN6,0.352932935,Correlation
PRDX4,LPCAT4,0.473872067,Correlation
PRDX4,MED8,0.679857343,Correlation
PRDX4,NCOA6,0.65647236,Correlation
PRDX4,RBM12,0.617516426,Correlation
PROSER1,AKR1B1,0.473670573,Correlation
PROSER1,CCDC90B,0.483443254,Correlation
PROSER1,CEP170B,0.419339694,Correlation
PROSER1,CHD1,0.589516306,Correlation
PROSER1,DENND4A,0.533601716,Correlation
PROSER1,GSAP,0.610209617,Correlation
PROSER1,HNMT,0.523583216,Correlation
PROSER1,LRCH3,0.345848174,Correlation
PROSER1,MAN2A1,0.498748241,Correlation
PROSER1,MAP3K7,0.576322401,Correlation
PROSER1,MED8,0.369903412,Correlation
PROSER1,NEK1,0.345033754,Correlation
PROSER1,OGT,0.541746679,Correlation
PROSER1,PPP1R12B,0.398129829,Correlation
PROSER1,PRDX4,0.623442639,Correlation
PROSER1,RCN2,0.704703897,Correlation
PROSER1,RSAD1,0.638909106,Correlation
PROSER1,TMEM38B,0.427611599,Correlation
PROSER1,UPF3B,0.545901616,Correlation
PROSER1,ZCCHC10,0.526446458,Correlation
PROSER1,ZFX,0.438623356,Correlation
PRPF4B,ADAM17,0.422552123,Correlation
PRPF4B,ADNP,0.467182899,Correlation
PRPF4B,AKR1C1,0.503221289,Correlation
PRPF4B,BCLAF1,0.492765813,Correlation
PRPF4B,BNIP3,0.391549056,Correlation
PRPF4B,CREG1,0.469904858,Correlation
PRPF4B,DHX29,0.365872118,Correlation
PRPF4B,ESRRG,0.345995834,Correlation
PRPF4B,GSAP,0.417539162,Correlation
PRPF4B,HEATR3,0.27918324,Correlation
PRPF4B,HEXB,0.312874517,Correlation
PRPF4B,MGST3,0.393020542,Correlation
PRPF4B,MON2,0.224269033,Correlation
PRPF4B,NUP43,0.3758143,Correlation
PRPF4B,OAT,0.376558572,Correlation
PRPF4B,PLOD2,0.563304424,Correlation
PRPF4B,PRDX4,0.479014791,Correlation
PRPF4B,PRPSAP1,0.496284026,Correlation
PRPF4B,PSAP,0.545145622,Correlation
PRPF4B,RANGRF,0.388410364,Correlation
PRPF4B,SMC5,0.431152434,Correlation
PRPF4B,SNAPC3,0.343799964,Correlation
PRPF4B,STX2,0.363659951,Correlation
PRPF4B,TBC1D2B,0.425007182,Correlation
PRPF4B,TXN2,0.493916541,Correlation
PRPF4B,UNC13B,0.565621394,Correlation
PRPF4B,WDR11,0.468180349,Correlation
PRPF4B,ZNF292,0.289425531,Correlation
PRPF4B,ZNF83,0.57195827,Correlation
PRPSAP1,ALDOA,0.287304281,Correlation
PRPSAP1,C6orf120,0.576016963,Correlation
PRPSAP1,CEP57,0.569898729,Correlation
PRPSAP1,ESRRG,0.44430798,Correlation
PRPSAP1,SEPT6,0.550563815,Correlation
PRPSAP1,SSBP3,0.343027724,Correlation
PRPSAP1,WSB1,0.490305609,Correlation
PRR11,MARK4,0.335400057,Correlation
PRR11,PLEKHA2,0.393724658,Correlation
PRR11,R3HCC1,0.398943295,Correlation
PRR11,RIT1,0.504004166,Correlation
PRR11,STAG2,0.407594448,Correlation
PSAP,ALDOA,0.343713639,Correlation
PSAP,ANXA1,0.573522081,Correlation
PSAP,AUH,0.28747658,Correlation
PSAP,C6orf120,0.293826452,Correlation
PSAP,CCDC90B,0.298749785,Correlation
PSAP,CYP2E1,0.510084034,Correlation
PSAP,DIDO1,0.457912267,Correlation
PSAP,ENPP2,0.691675666,Correlation
PSAP,FAM65B,0.511503643,Correlation
PSAP,FHL1,0.502926812,Correlation
PSAP,HNMT,0.551549165,Correlation
PSAP,HNRNPA2B1,0.357749767,Correlation
PSAP,MAP4K5,0.379477337,Correlation
PSAP,OGT,0.541650701,Correlation
PSAP,PDE4A,0.356781944,Correlation
PSAP,PRDX4,0.397419925,Correlation
PSAP,RAB27A,0.36176291,Correlation
PSAP,RPRD1A,0.43534619,Correlation
PSAP,SENP7,0.387529627,Correlation
PSAP,SPOCK1,0.403979925,Correlation
PSAP,TMED10,0.36253681,Correlation
PSAP,TRIT1,0.394394343,Correlation
PSAP,TWIST1,0.447347914,Correlation
PSAP,TXN2,0.493909359,Correlation
PSAP,ZBTB5,0.46942528,Correlation
PTPRA,CXorf56,0.361591217,Correlation
PTPRA,FHL1,0.509584021,Correlation
PTPRA,HMGN4,0.230678725,Correlation
PTPRA,HNMT,0.458213927,Correlation
PTPRA,JMJD1C,0.389612884,Correlation
PTPRA,NAA50,0.445177019,Correlation
PTPRA,PRDX4,0.259366855,Correlation
PTPRA,RAP1B,0.398273374,Correlation
PTPRA,REL,0.217463421,Correlation
PTPRA,SENP7,0.500459652,Correlation
PTPRA,SLC35A3,0.306065458,Correlation
PTPRA,STAG2,0.549309773,Correlation
PTPRA,TCF12,0.401842061,Correlation
PTPRA,TMEM38B,0.420239133,Correlation
PTPRA,TMOD2,0.372698544,Correlation
PTPRA,TPP1,0.403978931,Correlation
PUM2,ABL1,0.309131473,Correlation
PUM2,CLIC4,0.272405372,Correlation
PUM2,DERL1,0.260297309,Correlation
PUM2,DOLPP1,0.428144976,Correlation
PUM2,GOLGA7,0.342879621,Correlation
PUM2,HLA-B,0.380542089,Correlation
PUM2,HMGN4,0.265306998,Correlation
PUM2,HNRNPA2B1,0.34894958,Correlation
PUM2,ITGA6,0.469741615,Correlation
PUM2,MED14,0.402436616,Correlation
PUM2,RCN2,0.475804424,Correlation
PUM2,SH3GLB1,0.43089582,Correlation
PUM2,STX2,0.42310655,Correlation
PUM2,THUMPD2,0.255792005,Correlation
PUM2,ZFC3H1,0.276228221,Correlation
R3HCC1,DENND4A,0.457368204,Correlation
R3HCC1,TWIST1,0.4473129,Correlation
RAB27A,DOLPP1,0.472994326,Correlation
RAB27A,ESRRG,0.46836709,Correlation
RAB27A,HEXB,0.437451807,Correlation
RAB27A,HNRNPA2B1,0.510567945,Correlation
RAB27A,LRCH3,0.427556197,Correlation
RAB27A,MAN2A1,0.472304819,Correlation
RAB27A,MAP3K7,0.381716405,Correlation
RAB27A,MON2,0.544691035,Correlation
RAB27A,PDE4A,0.513241579,Correlation
RAB27A,PDE4B,0.458218416,Correlation
RAB27A,PLSCR1,0.48798532,Correlation
RAB27A,SF3A1,0.688495655,Correlation
RAB27A,STRN3,0.4975341,Correlation
RAB27A,TPP1,0.377008367,Correlation
RAB27A,USP3,0.404659596,Correlation
RANGRF,ALDOA,0.522978857,Correlation
RANGRF,ANXA1,0.582390817,Correlation
RANGRF,CEP170B,0.461960458,Correlation
RANGRF,CEP57,0.524937154,Correlation
RANGRF,DEDD,0.701433586,Correlation
RANGRF,MAP4K5,0.536814925,Correlation
RANGRF,MARK3,0.42607426,Correlation
RANGRF,MARK4,0.408230985,Correlation
RANGRF,MGST3,0.530175788,Correlation
RANGRF,NBPF1,0.627221145,Correlation
RANGRF,NEK1,0.339557746,Correlation
RANGRF,PROSER1,0.360169408,Correlation
RANGRF,SAV1,0.495612476,Correlation
RANGRF,SSBP3,0.423275336,Correlation
RANGRF,TXN2,0.580050995,Correlation
RANGRF,ZNF83,0.447177339,Correlation
RAP1A,AASS,0.348881723,Correlation
RAP1A,ABCA8,0.466251175,Correlation
RAP1A,ABL1,0.374827462,Correlation
RAP1A,AHR,0.301044956,Correlation
RAP1A,AKR1B1,0.377919804,Correlation
RAP1A,AUH,0.3357995,Correlation
RAP1A,CENPU,0.333408555,Correlation
RAP1A,CLCN6,0.281704992,Correlation
RAP1A,CRLF3,0.260677741,Correlation
RAP1A,ERBB4,0.339317148,Correlation
RAP1A,FAM65B,0.288654144,Correlation
RAP1A,HEXB,0.353353493,Correlation
RAP1A,KLF6,0.320117733,Correlation
RAP1A,NUP43,0.243490011,Correlation
RAP1A,PPFIA1,0.352874914,Correlation
RAP1A,PTPRA,0.271356659,Correlation
RAP1A,SAT1,0.410114423,Correlation
RAP1A,SF3A1,0.300901309,Correlation
RAP1A,SH2B3,0.422284526,Correlation
RAP1A,SOCS2,0.432936302,Correlation
RAP1A,SRSF10,0.383124309,Correlation
RAP1A,SSFA2,0.390706697,Correlation
RAP1A,STAG2,0.414083407,Correlation
RAP1A,TMEM165,0.291263008,Correlation
RAP1A,UPF3B,0.278663277,Correlation
RAP1A,YY1AP1,0.472064452,Correlation
RAP1A,ZNF83,0.27268938,Correlation
RAP1B,CEP57,0.188762222,Correlation
RAP1B,CLIC4,0.49599112,Correlation
RAP1B,DOLPP1,0.313991173,Correlation
RAP1B,HMGN4,0.266007469,Correlation
RAP1B,RFX7,0.258486169,Correlation
RAP1B,SSFA2,0.326618627,Correlation
RAP1B,TMOD2,0.435400501,Correlation
RAP1B,UBXN7,0.307325432,Correlation
RAP1B,YY1AP1,0.449582436,Correlation
RAP1B,ZFX,0.460981927,Correlation
RBM12,CYP2E1,0.284939623,Correlation
RBM12,TRIM5,0.495452668,Correlation
RBM5,AUH,0.458261295,Correlation
RBM5,CEP170B,0.41436742,Correlation
RBM5,HABP4,0.388391026,Correlation
RBM5,JMJD1C,0.347029196,Correlation
RBM5,MAN2A1,0.446679954,Correlation
RBM5,MGST3,0.43206539,Correlation
RBM5,PLSCR1,0.510897133,Correlation
RBM5,TRIM5,0.3680797,Correlation
RBPJ,BNIP3,0.476834053,Correlation
RBPJ,CCNL1,0.447281503,Correlation
RBPJ,CDH11,0.416797267,Correlation
RBPJ,CPOX,0.428415234,Correlation
RBPJ,GPNMB,0.506200909,Correlation
RBPJ,HIPK1,0.43822067,Correlation
RBPJ,KATNBL1,0.520166711,Correlation
RBPJ,LPCAT4,0.501757223,Correlation
RBPJ,MARK3,0.414590435,Correlation
RBPJ,MCMBP,0.540263153,Correlation
RBPJ,PNN,0.47795197,Correlation
RBPJ,PRPSAP1,0.427438334,Correlation
RBPJ,PSAP,0.344572519,Correlation
RBPJ,ROCK1,0.463436816,Correlation
RBPJ,SEPT8,0.526947499,Correlation
RBPJ,TARDBP,0.419451246,Correlation
RBPJ,TNFAIP3,0.452987455,Correlation
RBPJ,ZCCHC8,0.379524487,Correlation
RBPJ,ZFX,0.378564224,Correlation
RCN2,CBLB,0.502714545,Correlation
RCN2,CLCN6,0.460785212,Correlation
RCN2,DENND4A,0.373438734,Correlation
RCN2,GIPC1,0.67848524,Correlation
RCN2,LPCAT4,0.382726101,Correlation
RCN2,MARK4,0.552523702,Correlation
RCN2,MED8,0.516064246,Correlation
RCN2,TRIM5,0.430770598,Correlation
REL,AKR1B1,0.374029484,Correlation
REL,AKR1C1,0.323199023,Correlation
REL,ATP8B1,0.505145263,Correlation
REL,DOLPP1,0.399251239,Correlation
REL,EIF3E,0.663602687,Correlation
REL,RSAD1,0.616610371,Correlation
REL,TMEM165,0.389916864,Correlation
RIT1,HNMT,0.529376536,Correlation
RIT1,RFX7,0.425412082,Correlation
RIT1,TMEM165,0.404568879,Correlation
ROCK1,AGO3,0.444642102,Correlation
ROCK1,KATNBL1,0.419664873,Correlation
ROCK1,TGOLN2,0.381746698,Correlation
ROCK1,TMED10,0.439920752,Correlation
ROCK1,ZNF573,0.384606082,Correlation
RPH3A,ABI1,0.377931301,Correlation
RPH3A,CEBPZ,0.42805191,Correlation
RPH3A,CEP57,0.425060152,Correlation
RPH3A,DENND4A,0.378907547,Correlation
RPH3A,FOXN3,0.467679379,Correlation
RPH3A,GDI1,0.648546516,Correlation
RPH3A,GIN1,0.410436137,Correlation
RPH3A,GOLGA7,0.409402775,Correlation
RPH3A,HEXB,0.68234291,Correlation
RPH3A,HMGN4,0.393510841,Correlation
RPH3A,KCNAB1,0.496827192,Correlation
RPH3A,LPP,0.481431803,Correlation
RPH3A,MGST3,0.551752496,Correlation
RPH3A,NAA50,0.442132791,Correlation
RPH3A,NBR1,0.679015793,Correlation
RPH3A,PLCB1,0.463746139,Correlation
RPH3A,PRDX4,0.454672474,Correlation
RPH3A,SENP7,0.400083495,Correlation
RPH3A,SLC11A2,0.296329152,Correlation
RPH3A,UNC13B,0.426201586,Correlation
RPRD1A,CENPU,0.425885473,Correlation
RPRD1A,CPSF6,0.482392444,Correlation
RPRD1A,DENND4A,0.159119802,Correlation
RPRD1A,ENPP2,0.383265297,Correlation
RPRD1A,LRRC14,0.607218272,Correlation
RPRD1A,MARK3,0.502062003,Correlation
RPRD1A,MGST3,0.437168714,Correlation
RPRD1A,RIT1,0.417210582,Correlation
RPRD1A,SPOCK1,0.445740147,Correlation
RPRD1A,UBXN7,0.562783019,Correlation
RPRD1A,UCHL1,0.527247873,Correlation
RPS6KA2,ALMS1,0.41337579,Correlation
RPS6KA2,CMTM6,0.447588485,Correlation
RPS6KA2,CPSF6,0.539021589,Correlation
RPS6KA2,GIN1,0.454733056,Correlation
RPS6KA2,GNA13,0.54355878,Correlation
RPS6KA2,GOLGA7,0.329627097,Correlation
RPS6KA2,HCFC2,0.679453704,Correlation
RPS6KA2,IFRD1,0.426484999,Correlation
RPS6KA2,PIGA,0.513373953,Correlation
RPS6KA2,PLCB1,0.481795295,Correlation
RPS6KA2,POT1,0.330032264,Correlation
RPS6KA2,PPFIA1,0.365976793,Correlation
RPS6KA2,PROSER1,0.458001172,Correlation
RPS6KA2,PRPSAP1,0.425936672,Correlation
RPS6KA2,PRR11,0.592824797,Correlation
RPS6KA2,PTPRA,0.472065152,Correlation
RPS6KA2,RAP1B,0.557291218,Correlation
RPS6KA2,RBM5,0.429037669,Correlation
RPS6KA2,SH3GLB1,0.524849772,Correlation
RPS6KA2,SLC35A3,0.354095616,Correlation
RPS6KA2,SRSF10,0.563411746,Correlation
RPS6KA2,TMEM165,0.467901355,Correlation
RPS6KA2,TMEM38B,0.221237795,Correlation
RPS6KA2,ZFX,0.481604811,Correlation
RSAD1,AKR1C1,0.392121287,Correlation
RSAD1,DENND4A,0.658014488,Correlation
RSAD1,FOXN3,0.324153567,Correlation
RSAD1,LRCH3,0.47553858,Correlation
RSAD1,PRDX4,0.350578591,Correlation
RSAD1,RCN2,0.560753092,Correlation
SAMM50,ALDOA,0.445369173,Correlation
SAMM50,MAP4K5,0.428881194,Correlation
SAMM50,POT1,0.325869963,Correlation
SAMM50,RBM12,0.42180992,Correlation
SAMM50,ZFX,0.42534582,Correlation
SASH1,ANKRD27,0.3070845,Correlation
SASH1,BTG1,0.481681391,Correlation
SASH1,CMTM6,0.252665553,Correlation
SASH1,CPOX,0.467448575,Correlation
SASH1,DOLPP1,0.490412447,Correlation
SASH1,FAM65B,0.67278719,Correlation
SASH1,HEATR3,0.450146108,Correlation
SASH1,IFRD1,0.385384795,Correlation
SASH1,JMJD1C,0.33278254,Correlation
SASH1,MON2,0.41089989,Correlation
SASH1,NAA50,0.460797533,Correlation
SASH1,PHKB,0.548217567,Correlation
SASH1,PIGA,0.528658037,Correlation
SASH1,ROCK1,0.500842639,Correlation
SASH1,SUN1,0.29752837,Correlation
SASH1,TRAK1,0.29997576,Correlation
SASH1,ZBTB5,0.340373163,Correlation
SASH1,ZFC3H1,0.313788606,Correlation
SAT1,ABI1,0.254151404,Correlation
SAT1,CCDC90B,0.52775667,Correlation
SAT1,CHD1,0.270546039,Correlation
SAT1,DOLPP1,0.322503232,Correlation
SAT1,JMJD1C,0.394558464,Correlation
SAT1,LIMA1,0.160260001,Correlation
SAT1,MARK4,0.324383215,Correlation
SAT1,POT1,0.359936795,Correlation
SAT1,PTPRA,0.309253847,Correlation
SAT1,TXN2,0.399388602,Correlation
SAT1,ZCCHC8,0.466618186,Correlation
SCAF11,ADAMTS1,0.328075867,Correlation
SCAF11,CLK4,0.533381592,Correlation
SCAF11,CXorf56,0.549922402,Correlation
SCAF11,KIAA0141,0.368614818,Correlation
SCAF11,PIGA,0.328841416,Correlation
SCAF11,REL,0.48452578,Correlation
SCAF11,SENP7,0.409193505,Correlation
SCAF11,TMEM165,0.615539863,Correlation
SEC24A,DERL1,0.461159554,Correlation
SEC24A,FHL1,0.40556184,Correlation
SEC24A,HCFC2,0.623368706,Correlation
SEC24A,KLF6,0.539188752,Correlation
SEC24A,PALLD,0.400435431,Correlation
SEC24A,SETD2,0.351197659,Correlation
SEC24A,SH2B3,0.407757847,Correlation
SEC24A,SMNDC1,0.369489909,Correlation
SEC24A,STAG2,0.408989621,Correlation
SEC24A,TCEAL1,0.191761833,Correlation
SEC24A,TPP1,0.373377684,Correlation
SENP7,CPSF6,0.514220175,Correlation
SENP7,MARK4,0.287120233,Correlation
SENP7,RFX7,0.397358062,Correlation
SEPT6,ATM,0.298805545,Correlation
SEPT6,BCLAF1,0.436933027,Correlation
SEPT6,CENPU,0.567325727,Correlation
SEPT6,CHD1,0.375535984,Correlation
SEPT6,CYP2E1,0.598429757,Correlation
SEPT6,DEDD,0.485642074,Correlation
SEPT6,GIPC1,0.496693421,Correlation
SEPT6,LPCAT4,0.483106624,Correlation
SEPT6,SAV1,0.282957157,Correlation
SEPT6,SRSF10,0.465554383,Correlation
SEPT6,TCEAL1,0.407496588,Correlation
SEPT6,TMEM38B,0.357139841,Correlation
SEPT6,USP3,0.549477679,Correlation
SEPT8,AKR1B1,0.40897795,Correlation
SEPT8,ALDOA,0.389803742,Correlation
SEPT8,ANXA1,0.266683008,Correlation
SEPT8,CCNL1,0.28325343,Correlation
SEPT8,CMTM6,0.350718236,Correlation
SEPT8,MLH3,0.500765819,Correlation
SEPT8,PLSCR1,0.558547835,Correlation
SEPT8,RIT1,0.274462221,Correlation
SEPT8,SNX11,0.503298968,Correlation
SEPT8,ZBTB10,0.381749682,Correlation
SEPT8,ZCCHC8,0.418377864,Correlation
SEPT8,ZNF83,0.522947641,Correlation
SETD2,ALDOA,0.314676255,Correlation
SETD2,ATM,0.325322322,Correlation
SETD2,CDH22,0.214316414,Correlation
SETD2,CHD1,0.466052575,Correlation
SETD2,HEXB,0.328001078,Correlation
SETD2,MGST3,0.409192523,Correlation
SETD2,NAA50,0.423110649,Correlation
SETD2,NBR1,0.451852429,Correlation
SETD2,NCOA6,0.369005791,Correlation
SETD2,PLEKHA2,0.398417846,Correlation
SETD2,R3HCC1,0.580442433,Correlation
SETD2,RSAD1,0.347231297,Correlation
SETD2,SNX11,0.55533019,Correlation
SETD2,STX2,0.455199131,Correlation
SETD2,UCHL1,0.347114487,Correlation
SF3A1,CPSF6,0.60897795,Correlation
SF3A1,DENND4A,0.498821195,Correlation
SF3A1,DHX29,0.431463226,Correlation
SF3A1,GDI1,0.45816055,Correlation
SF3A1,MAP4K5,0.538031534,Correlation
SF3A1,MED8,0.530466674,Correlation
SF3A1,MGST3,0.406422826,Correlation
SF3A1,MUS81,0.557040509,Correlation
SF3A1,NBR1,0.453416776,Correlation
SF3A1,NEK1,0.389424873,Correlation
SF3A1,OGT,0.448588124,Correlation
SF3A1,POT1,0.540330748,Correlation
SF3A1,RIT1,0.305514257,Correlation
SH2B3,BCLAF1,0.358491566,Correlation
SH2B3,SMNDC1,0.795001601,Correlation
SH3GLB1,FHL1,0.452789449,Correlation
SH3GLB1,MUS81,0.440915212,Correlation
SH3GLB1,NAA50,0.779394559,Correlation
SH3GLB1,PHKB,0.408608996,Correlation
SH3GLB1,SNX11,0.566229714,Correlation
SH3GLB1,TMOD2,0.46098584,Correlation
SH3GLB1,TWIST1,0.580832076,Correlation
SLC11A2,DOLPP1,0.355635003,Correlation
SLC11A2,FAM65B,0.182005842,Correlation
SLC11A2,GDI1,0.417842699,Correlation
SLC11A2,GIPC1,0.482818172,Correlation
SLC11A2,MED14,0.507416629,Correlation
SLC11A2,RANGRF,0.256836467,Correlation
SLC11A2,SH3GLB1,0.508738895,Correlation
SLC11A2,SPOCK1,0.409862665,Correlation
SLC11A2,STX2,0.457767481,Correlation
SLC11A2,SUN1,0.473868081,Correlation
SLC11A2,U2SURP,0.427328069,Correlation
SLC11A2,UBXN7,0.489471737,Correlation
SLC12A5,ALDOA,0.394203835,Correlation
SLC12A5,CEP57,0.354789736,Correlation
SLC12A5,CPSF7,0.389896215,Correlation
SLC12A5,CREG1,0.300609447,Correlation
SLC12A5,CRLF3,0.59141708,Correlation
SLC12A5,DEDD,0.472670184,Correlation
SLC12A5,DHX29,0.499158766,Correlation
SLC12A5,ENPP2,0.459337167,Correlation
SLC12A5,FAM65B,0.475937279,Correlation
SLC12A5,GIPC1,0.51625817,Correlation
SLC12A5,HABP4,0.557744581,Correlation
SLC12A5,HEXB,0.281484466,Correlation
SLC12A5,HMGN4,0.19266838,Correlation
SLC12A5,KLF6,0.451648352,Correlation
SLC12A5,LPCAT4,0.437413495,Correlation
SLC12A5,MAP3K7,0.418478417,Correlation
SLC12A5,MARK4,0.534441212,Correlation
SLC12A5,NBR1,0.541426349,Correlation
SLC12A5,NCOA6,0.374531859,Correlation
SLC12A5,OAT,0.661445376,Correlation
SLC12A5,PIGA,0.334954997,Correlation
SLC12A5,PPP3CA,0.322495152,Correlation
SLC12A5,PUM2,0.443965022,Correlation
SLC12A5,RBM12,0.297155083,Correlation
SLC12A5,RPRD1A,0.465363966,Correlation
SLC12A5,RSAD1,0.597351538,Correlation
SLC12A5,SLC35A3,0.507969023,Correlation
SLC12A5,TCEAL1,0.38354252,Correlation
SLC12A5,TMEM165,0.448404618,Correlation
SLC26A2,ENPP2,0.56478528,Correlation
SLC26A2,FHL1,0.625088882,Correlation
SLC26A2,HEXB,0.567003908,Correlation
SLC26A2,PHKB,0.288759445,Correlation
SLC26A2,SH2B3,0.502574876,Correlation
SLC35A3,BCLAF1,0.493607083,Correlation
SLC35A3,TGOLN2,0.473015711,Correlation
SLC35A3,TMEM38B,0.498883311,Correlation
SLC35A3,TWIST1,0.419786924,Correlation
SLC41A3,CPSF6,0.448895712,Correlation
SLC41A3,DERL1,0.511865763,Correlation
SLC41A3,GIN1,0.464461883,Correlation
SLC41A3,GSAP,0.246712042,Correlation
SLC41A3,HLA-B,0.332666272,Correlation
