Gene1,Gene2,corRvec,Interaction
BGN,TMEM43,1,Correlation
BPTF,TMEM43,0.5,Correlation
C1orf61,TMEM43,1,Correlation
C6orf106,TMEM43,0.5,Correlation
CCDC93,TMEM43,0.5,Correlation
CDH11,TMEM43,0.5,Correlation
CELF1,TMEM43,0.5,Correlation
COL4A1,TMEM43,0.5,Correlation
CREB3L2,TMEM43,1,Correlation
CREG1,TMEM43,0.5,Correlation
CSRP1,TMEM43,0.5,Correlation
CST3,TMEM43,1,Correlation
CTDSP2,TMEM43,1,Correlation
CXorf40B,TMEM43,0.5,Correlation
DCN,TMEM43,1,Correlation
DST,TMEM43,0.5,Correlation
EIF2S2,TMEM43,0.5,Correlation
GBAS,TMEM43,0.5,Correlation
GLTSCR2,TMEM43,0.5,Correlation
HBB,TMEM43,1,Correlation
HCFC2,TMEM43,0.5,Correlation
HNRNPUL1,TMEM43,0.5,Correlation
ID2,TMEM43,0.5,Correlation
JAG1,TMEM43,0.5,Correlation
KCTD12,TMEM43,0.5,Correlation
MAN2A1,TMEM43,0.5,Correlation
MCMBP,TMEM43,0.5,Correlation
MEST,TMEM43,0.5,Correlation
MGAT4A,TMEM43,0.5,Correlation
MLH3,TMEM43,0.5,Correlation
MON2,TMEM43,1,Correlation
MYD88,TMEM43,1,Correlation
NISCH,TMEM43,0.5,Correlation
NKTR,TMEM43,1,Correlation
NPTX2,TMEM43,0.5,Correlation
ORAI2,TMEM43,0.5,Correlation
PFDN5,TMEM43,0.5,Correlation
PITPNB,TMEM43,0.5,Correlation
PLEKHB1,TMEM43,1,Correlation
PLOD2,TMEM43,0.5,Correlation
POGZ,TMEM43,0.5,Correlation
PPP1R7,TMEM43,0.5,Correlation
PRPF3,TMEM43,0.5,Correlation
PTPN13,TMEM43,1,Correlation
RPL12,TMEM43,0.5,Correlation
Sep-11,TMEM43,0.5,Correlation
SERBP1,TMEM43,0.5,Correlation
SF3A1,TMEM43,1,Correlation
SF3B1,TMEM43,0.5,Correlation
SKIV2L2,TMEM43,0.5,Correlation
SLC2A1,TMEM43,0.5,Correlation
SPARC,TMEM43,1,Correlation
SRSF11,TMEM43,0.5,Correlation
STMN1,TMEM43,0.5,Correlation
TCF4,TMEM43,0.5,Correlation
TM4SF1,TMEM43,0.5,Correlation
TMEM260,TMEM43,1,Correlation
ACTN1,TMX1,0.5,Correlation
AHCTF1,TMX1,0.5,Correlation
ALDH3A2,TMX1,1,Correlation
ANKRD17,TMX1,0.5,Correlation
AP2S1,TMX1,1,Correlation
ARHGAP29,TMX1,1,Correlation
ARIH1,TMX1,0.5,Correlation
ATP2C1,TMX1,1,Correlation
ATP5C1,TMX1,1,Correlation
ATP5E,TMX1,1,Correlation
AURKAIP1,TMX1,1,Correlation
BBIP1,TMX1,1,Correlation
BTN3A3,TMX1,1,Correlation
C14orf1,TMX1,1,Correlation
CCDC53,TMX1,1,Correlation
CCDC93,TMX1,0.5,Correlation
CCT3,TMX1,0.5,Correlation
CDC16,TMX1,1,Correlation
CDH11,TMX1,0.5,Correlation
CELF1,TMX1,0.5,Correlation
CEP170B,TMX1,0.5,Correlation
CIAPIN1,TMX1,1,Correlation
CLCN5,TMX1,0.5,Correlation
CLNS1A,TMX1,1,Correlation
COA3,TMX1,1,Correlation
COL4A1,TMX1,0.5,Correlation
COPG1,TMX1,0.5,Correlation
CREG1,TMX1,0.5,Correlation
CTNNB1,TMX1,1,Correlation
CXorf40B,TMX1,0.5,Correlation
CYP1B1,TMX1,1,Correlation
DDX5,TMX1,1,Correlation
DLST,TMX1,0.5,Correlation
DMD,TMX1,0.5,Correlation
EIF2S2,TMX1,0.5,Correlation
ERGIC2,TMX1,1,Correlation
ERH,TMX1,1,Correlation
FAM129A,TMX1,0.5,Correlation
FAM168B,TMX1,1,Correlation
FBN1,TMX1,1,Correlation
GBAS,TMX1,0.5,Correlation
GLTSCR2,TMX1,0.5,Correlation
GULP1,TMX1,1,Correlation
HMOX2,TMX1,1,Correlation
HNRNPH3,TMX1,1,Correlation
HSP90AB1,TMX1,1,Correlation
IL1R1,TMX1,1,Correlation
ITGA6,TMX1,0.5,Correlation
JAG1,TMX1,0.5,Correlation
KAT7,TMX1,1,Correlation
KCTD12,TMX1,0.5,Correlation
KLC1,TMX1,0.5,Correlation
KPNA6,TMX1,0.5,Correlation
LYRM1,TMX1,1,Correlation
MAN2A1,TMX1,0.5,Correlation
MBNL2,TMX1,1,Correlation
MCMBP,TMX1,0.5,Correlation
MEST,TMX1,0.5,Correlation
MLH3,TMX1,0.5,Correlation
MPHOSPH9,TMX1,0.5,Correlation
MRPL16,TMX1,0.5,Correlation
MRPS17,TMX1,1,Correlation
MXI1,TMX1,0.5,Correlation
NACA,TMX1,1,Correlation
NDUFC2,TMX1,1,Correlation
NDUFS5,TMX1,1,Correlation
NISCH,TMX1,0.5,Correlation
NPEPPS,TMX1,1,Correlation
NPTX2,TMX1,0.5,Correlation
NSFL1C,TMX1,1,Correlation
NUTF2,TMX1,1,Correlation
OTUB1,TMX1,1,Correlation
PABPC1,TMX1,0.5,Correlation
PDCL3,TMX1,0.5,Correlation
PFDN1,TMX1,1,Correlation
PFDN5,TMX1,0.5,Correlation
PI4KA,TMX1,1,Correlation
PIAS3,TMX1,0.5,Correlation
PITPNB,TMX1,0.5,Correlation
PLOD2,TMX1,0.5,Correlation
POLR2M,TMX1,1,Correlation
PPFIA1,TMX1,0.5,Correlation
PPP1R7,TMX1,0.5,Correlation
PPP2CA,TMX1,0.5,Correlation
PPP2CB,TMX1,1,Correlation
PRKD1,TMX1,1,Correlation
PRPF3,TMX1,0.5,Correlation
PSAP,TMX1,0.5,Correlation
PSMD4,TMX1,1,Correlation
PSMD6,TMX1,1,Correlation
RAB40B,TMX1,0.866025404,Correlation
RAP1GDS1,TMX1,1,Correlation
RNF130,TMX1,0.5,Correlation
RNF7,TMX1,1,Correlation
ROBO1,TMX1,1,Correlation
RPL12,TMX1,0.5,Correlation
RPL15,TMX1,1,Correlation
RPL35A,TMX1,1,Correlation
RPL36AL,TMX1,1,Correlation
RPL37,TMX1,1,Correlation
RPLP2,TMX1,1,Correlation
RPSA,TMX1,1,Correlation
RSAD1,TMX1,0.5,Correlation
RUVBL2,TMX1,1,Correlation
Sep-11,TMX1,0.5,Correlation
SERBP1,TMX1,0.5,Correlation
SERF2,TMX1,1,Correlation
SF3B1,TMX1,0.5,Correlation
SKIV2L2,TMX1,0.5,Correlation
SLC2A1,TMX1,0.5,Correlation
SNAPC5,TMX1,0.5,Correlation
SNRPF,TMX1,0.866025404,Correlation
SON,TMX1,1,Correlation
SRP19,TMX1,1,Correlation
STAT3,TMX1,0.5,Correlation
STMN1,TMX1,0.5,Correlation
SUN1,TMX1,1,Correlation
SYT11,TMX1,0.5,Correlation
TAB2,TMX1,1,Correlation
TARDBP,TMX1,1,Correlation
TARS,TMX1,1,Correlation
TBCB,TMX1,0.5,Correlation
TERF2IP,TMX1,0.5,Correlation
TM4SF1,TMX1,0.5,Correlation
ALDH3A2,TSPAN7,0.866025404,Correlation
ANKRD17,TSPAN7,0.866025404,Correlation
AP2S1,TSPAN7,0.866025404,Correlation
ARHGAP29,TSPAN7,0.866025404,Correlation
ARIH1,TSPAN7,0.866025404,Correlation
ATP2C1,TSPAN7,0.866025404,Correlation
ATP5C1,TSPAN7,0.866025404,Correlation
ATP5E,TSPAN7,0.866025404,Correlation
AURKAIP1,TSPAN7,0.866025404,Correlation
BBIP1,TSPAN7,0.866025404,Correlation
BTN3A3,TSPAN7,0.866025404,Correlation
C14orf1,TSPAN7,0.866025404,Correlation
CCDC53,TSPAN7,0.866025404,Correlation
CCT3,TSPAN7,0.866025404,Correlation
CDC16,TSPAN7,0.866025404,Correlation
CEP170B,TSPAN7,0.866025404,Correlation
CIAPIN1,TSPAN7,0.866025404,Correlation
CLCN5,TSPAN7,0.866025404,Correlation
CLNS1A,TSPAN7,0.866025404,Correlation
COA3,TSPAN7,0.866025404,Correlation
COPG1,TSPAN7,0.866025404,Correlation
CTNNB1,TSPAN7,0.866025404,Correlation
CYP1B1,TSPAN7,0.866025404,Correlation
DDX5,TSPAN7,0.866025404,Correlation
DLST,TSPAN7,0.866025404,Correlation
DMD,TSPAN7,0.866025404,Correlation
ERGIC2,TSPAN7,0.866025404,Correlation
ERH,TSPAN7,0.866025404,Correlation
FAM129A,TSPAN7,0.866025404,Correlation
FAM168B,TSPAN7,0.866025404,Correlation
FBN1,TSPAN7,0.866025404,Correlation
FBXW7,TSPAN7,0.5,Correlation
GULP1,TSPAN7,0.866025404,Correlation
HMOX2,TSPAN7,0.866025404,Correlation
HNRNPH3,TSPAN7,0.866025404,Correlation
HSP90AB1,TSPAN7,0.866025404,Correlation
IL1R1,TSPAN7,0.866025404,Correlation
ITGA6,TSPAN7,0.866025404,Correlation
KAT7,TSPAN7,0.866025404,Correlation
KLC1,TSPAN7,0.866025404,Correlation
KPNA6,TSPAN7,0.866025404,Correlation
LYRM1,TSPAN7,0.866025404,Correlation
MBNL2,TSPAN7,0.866025404,Correlation
MPHOSPH9,TSPAN7,0.866025404,Correlation
MRPL16,TSPAN7,0.866025404,Correlation
MRPS17,TSPAN7,0.866025404,Correlation
MXI1,TSPAN7,0.866025404,Correlation
NACA,TSPAN7,0.866025404,Correlation
NDUFC2,TSPAN7,0.866025404,Correlation
NDUFS5,TSPAN7,0.866025404,Correlation
NPEPPS,TSPAN7,0.866025404,Correlation
NSFL1C,TSPAN7,0.866025404,Correlation
NUTF2,TSPAN7,0.866025404,Correlation
OTUB1,TSPAN7,0.866025404,Correlation
PABPC1,TSPAN7,0.866025404,Correlation
PDCL3,TSPAN7,0.866025404,Correlation
PFDN1,TSPAN7,0.866025404,Correlation
PI4KA,TSPAN7,0.866025404,Correlation
PIAS3,TSPAN7,0.866025404,Correlation
POLR2M,TSPAN7,0.866025404,Correlation
PPFIA1,TSPAN7,0.866025404,Correlation
PPP2CA,TSPAN7,0.866025404,Correlation
PPP2CB,TSPAN7,0.866025404,Correlation
PRKD1,TSPAN7,0.866025404,Correlation
PSAP,TSPAN7,0.866025404,Correlation
PSMD4,TSPAN7,0.866025404,Correlation
PSMD6,TSPAN7,0.866025404,Correlation
RAB40B,TSPAN7,0.5,Correlation
RAP1GDS1,TSPAN7,0.866025404,Correlation
RNF130,TSPAN7,0.866025404,Correlation
RNF7,TSPAN7,0.866025404,Correlation
ROBO1,TSPAN7,0.866025404,Correlation
RPL15,TSPAN7,0.866025404,Correlation
RPL35A,TSPAN7,0.866025404,Correlation
RPL36AL,TSPAN7,0.866025404,Correlation
RPL37,TSPAN7,0.866025404,Correlation
RPLP2,TSPAN7,0.866025404,Correlation
RPSA,TSPAN7,0.866025404,Correlation
RSAD1,TSPAN7,0.866025404,Correlation
RUVBL2,TSPAN7,0.866025404,Correlation
SERF2,TSPAN7,0.866025404,Correlation
SNAPC5,TSPAN7,0.866025404,Correlation
SNRPF,TSPAN7,1,Correlation
SON,TSPAN7,0.866025404,Correlation
SRP19,TSPAN7,0.866025404,Correlation
STAT3,TSPAN7,0.866025404,Correlation
SUN1,TSPAN7,0.866025404,Correlation
SYT11,TSPAN7,0.866025404,Correlation
TAB2,TSPAN7,0.866025404,Correlation
TARDBP,TSPAN7,0.866025404,Correlation
TARS,TSPAN7,0.866025404,Correlation
TBCB,TSPAN7,0.866025404,Correlation
TERF2IP,TSPAN7,0.866025404,Correlation
TMX1,TSPAN7,0.866025404,Correlation
ALDH3A2,TUG1,0.5,Correlation
ANKRD17,TUG1,1,Correlation
AP2S1,TUG1,0.5,Correlation
ARHGAP29,TUG1,0.5,Correlation
ARIH1,TUG1,1,Correlation
ATM,TUG1,0.5,Correlation
ATP2C1,TUG1,0.5,Correlation
ATP5C1,TUG1,0.5,Correlation
ATP5E,TUG1,0.5,Correlation
AURKAIP1,TUG1,0.5,Correlation
BBIP1,TUG1,0.5,Correlation
BTN3A3,TUG1,0.5,Correlation
C14orf1,TUG1,0.5,Correlation
CCDC53,TUG1,0.5,Correlation
CCT3,TUG1,1,Correlation
CDC16,TUG1,0.5,Correlation
CEP170B,TUG1,1,Correlation
CIAPIN1,TUG1,0.5,Correlation
CLCN5,TUG1,1,Correlation
CLNS1A,TUG1,0.5,Correlation
COA3,TUG1,0.5,Correlation
COPG1,TUG1,1,Correlation
CTNNB1,TUG1,0.5,Correlation
CYP1B1,TUG1,0.5,Correlation
DDX5,TUG1,0.5,Correlation
DLST,TUG1,1,Correlation
DMD,TUG1,1,Correlation
ERGIC2,TUG1,0.5,Correlation
ERH,TUG1,0.5,Correlation
FAM120A,TUG1,0.5,Correlation
FAM129A,TUG1,1,Correlation
FAM168B,TUG1,0.5,Correlation
FBN1,TUG1,0.5,Correlation
FBXW7,TUG1,0.866025404,Correlation
GULP1,TUG1,0.5,Correlation
HMOX2,TUG1,0.5,Correlation
HNRNPH3,TUG1,0.5,Correlation
HSP90AB1,TUG1,0.5,Correlation
IL1R1,TUG1,0.5,Correlation
ITGA6,TUG1,1,Correlation
KAT7,TUG1,0.5,Correlation
KDM6A,TUG1,0.5,Correlation
KLC1,TUG1,1,Correlation
KPNA6,TUG1,1,Correlation
LYRM1,TUG1,0.5,Correlation
MBNL2,TUG1,0.5,Correlation
MPHOSPH9,TUG1,1,Correlation
MRPL16,TUG1,1,Correlation
MRPS17,TUG1,0.5,Correlation
MXI1,TUG1,1,Correlation
NACA,TUG1,0.5,Correlation
NDUFC2,TUG1,0.5,Correlation
NDUFS5,TUG1,0.5,Correlation
NPEPPS,TUG1,0.5,Correlation
NSFL1C,TUG1,0.5,Correlation
NUTF2,TUG1,0.5,Correlation
OTUB1,TUG1,0.5,Correlation
PABPC1,TUG1,1,Correlation
PCDH9,TUG1,0.5,Correlation
PDCL3,TUG1,1,Correlation
PFDN1,TUG1,0.5,Correlation
PI4KA,TUG1,0.5,Correlation
PIAS3,TUG1,1,Correlation
POLR2M,TUG1,0.5,Correlation
PPFIA1,TUG1,1,Correlation
PPP2CA,TUG1,1,Correlation
PPP2CB,TUG1,0.5,Correlation
PRKD1,TUG1,0.5,Correlation
PSAP,TUG1,1,Correlation
PSMD4,TUG1,0.5,Correlation
PSMD6,TUG1,0.5,Correlation
RAP1GDS1,TUG1,0.5,Correlation
RBM15,TUG1,0.5,Correlation
RNF130,TUG1,1,Correlation
RNF7,TUG1,0.5,Correlation
ROBO1,TUG1,0.5,Correlation
RPL15,TUG1,0.5,Correlation
RPL35A,TUG1,0.5,Correlation
RPL36AL,TUG1,0.5,Correlation
RPL37,TUG1,0.5,Correlation
RPLP2,TUG1,0.5,Correlation
RPSA,TUG1,0.5,Correlation
RSAD1,TUG1,1,Correlation
RUVBL2,TUG1,0.5,Correlation
SCN1B,TUG1,0.5,Correlation
SERF2,TUG1,0.5,Correlation
SNAPC5,TUG1,1,Correlation
SNRPF,TUG1,0.866025404,Correlation
SON,TUG1,0.5,Correlation
SRP19,TUG1,0.5,Correlation
SSBP3,TUG1,0.5,Correlation
STAT3,TUG1,1,Correlation
SUN1,TUG1,0.5,Correlation
SYT11,TUG1,1,Correlation
TAB2,TUG1,0.5,Correlation
TARDBP,TUG1,0.5,Correlation
TARS,TUG1,0.5,Correlation
TBCB,TUG1,1,Correlation
TERF2IP,TUG1,1,Correlation
TMX1,TUG1,0.5,Correlation
TSPAN7,TUG1,0.866025404,Correlation
ACTN1,UBE2L3,0.5,Correlation
AHCTF1,UBE2L3,0.5,Correlation
ALDH3A2,UBE2L3,1,Correlation
ANKRD17,UBE2L3,0.5,Correlation
AP2S1,UBE2L3,1,Correlation
ARHGAP29,UBE2L3,1,Correlation
ARIH1,UBE2L3,0.5,Correlation
ATP2C1,UBE2L3,1,Correlation
ATP5C1,UBE2L3,1,Correlation
ATP5E,UBE2L3,1,Correlation
AURKAIP1,UBE2L3,1,Correlation
BBIP1,UBE2L3,1,Correlation
BTN3A3,UBE2L3,1,Correlation
C14orf1,UBE2L3,1,Correlation
CCDC53,UBE2L3,1,Correlation
CCDC93,UBE2L3,0.5,Correlation
CCT3,UBE2L3,0.5,Correlation
CDC16,UBE2L3,1,Correlation
CDH11,UBE2L3,0.5,Correlation
CELF1,UBE2L3,0.5,Correlation
CEP170B,UBE2L3,0.5,Correlation
CIAPIN1,UBE2L3,1,Correlation
CLCN5,UBE2L3,0.5,Correlation
CLNS1A,UBE2L3,1,Correlation
COA3,UBE2L3,1,Correlation
COL4A1,UBE2L3,0.5,Correlation
COPG1,UBE2L3,0.5,Correlation
CREG1,UBE2L3,0.5,Correlation
CTNNB1,UBE2L3,1,Correlation
CXorf40B,UBE2L3,0.5,Correlation
CYP1B1,UBE2L3,1,Correlation
DDX5,UBE2L3,1,Correlation
DLST,UBE2L3,0.5,Correlation
DMD,UBE2L3,0.5,Correlation
EIF2S2,UBE2L3,0.5,Correlation
ERGIC2,UBE2L3,1,Correlation
ERH,UBE2L3,1,Correlation
FAM129A,UBE2L3,0.5,Correlation
FAM168B,UBE2L3,1,Correlation
FBN1,UBE2L3,1,Correlation
GBAS,UBE2L3,0.5,Correlation
GLTSCR2,UBE2L3,0.5,Correlation
GULP1,UBE2L3,1,Correlation
HMOX2,UBE2L3,1,Correlation
HNRNPH3,UBE2L3,1,Correlation
HSP90AB1,UBE2L3,1,Correlation
IL1R1,UBE2L3,1,Correlation
ITGA6,UBE2L3,0.5,Correlation
JAG1,UBE2L3,0.5,Correlation
KAT7,UBE2L3,1,Correlation
KCTD12,UBE2L3,0.5,Correlation
KLC1,UBE2L3,0.5,Correlation
KPNA6,UBE2L3,0.5,Correlation
LYRM1,UBE2L3,1,Correlation
MAN2A1,UBE2L3,0.5,Correlation
MBNL2,UBE2L3,1,Correlation
MCMBP,UBE2L3,0.5,Correlation
MEST,UBE2L3,0.5,Correlation
MLH3,UBE2L3,0.5,Correlation
MPHOSPH9,UBE2L3,0.5,Correlation
MRPL16,UBE2L3,0.5,Correlation
MRPS17,UBE2L3,1,Correlation
MXI1,UBE2L3,0.5,Correlation
NACA,UBE2L3,1,Correlation
NDUFC2,UBE2L3,1,Correlation
NDUFS5,UBE2L3,1,Correlation
NISCH,UBE2L3,0.5,Correlation
NPEPPS,UBE2L3,1,Correlation
NPTX2,UBE2L3,0.5,Correlation
NSFL1C,UBE2L3,1,Correlation
NUTF2,UBE2L3,1,Correlation
OTUB1,UBE2L3,1,Correlation
PABPC1,UBE2L3,0.5,Correlation
PDCL3,UBE2L3,0.5,Correlation
PFDN1,UBE2L3,1,Correlation
PFDN5,UBE2L3,0.5,Correlation
PI4KA,UBE2L3,1,Correlation
PIAS3,UBE2L3,0.5,Correlation
PITPNB,UBE2L3,0.5,Correlation
PLOD2,UBE2L3,0.5,Correlation
POLR2M,UBE2L3,1,Correlation
PPFIA1,UBE2L3,0.5,Correlation
PPP1R7,UBE2L3,0.5,Correlation
PPP2CA,UBE2L3,0.5,Correlation
PPP2CB,UBE2L3,1,Correlation
PRKD1,UBE2L3,1,Correlation
PRPF3,UBE2L3,0.5,Correlation
PSAP,UBE2L3,0.5,Correlation
PSMD4,UBE2L3,1,Correlation
PSMD6,UBE2L3,1,Correlation
RAB40B,UBE2L3,0.866025404,Correlation
RAP1GDS1,UBE2L3,1,Correlation
RNF130,UBE2L3,0.5,Correlation
RNF7,UBE2L3,1,Correlation
ROBO1,UBE2L3,1,Correlation
RPL12,UBE2L3,0.5,Correlation
RPL15,UBE2L3,1,Correlation
RPL35A,UBE2L3,1,Correlation
RPL36AL,UBE2L3,1,Correlation
RPL37,UBE2L3,1,Correlation
RPLP2,UBE2L3,1,Correlation
RPSA,UBE2L3,1,Correlation
RSAD1,UBE2L3,0.5,Correlation
RUVBL2,UBE2L3,1,Correlation
Sep-11,UBE2L3,0.5,Correlation
SERBP1,UBE2L3,0.5,Correlation
SERF2,UBE2L3,1,Correlation
SF3B1,UBE2L3,0.5,Correlation
SKIV2L2,UBE2L3,0.5,Correlation
SLC2A1,UBE2L3,0.5,Correlation
SNAPC5,UBE2L3,0.5,Correlation
SNRPF,UBE2L3,0.866025404,Correlation
SON,UBE2L3,1,Correlation
SRP19,UBE2L3,1,Correlation
STAT3,UBE2L3,0.5,Correlation
STMN1,UBE2L3,0.5,Correlation
SUN1,UBE2L3,1,Correlation
SYT11,UBE2L3,0.5,Correlation
TAB2,UBE2L3,1,Correlation
TARDBP,UBE2L3,1,Correlation
TARS,UBE2L3,1,Correlation
TBCB,UBE2L3,0.5,Correlation
TERF2IP,UBE2L3,0.5,Correlation
TM4SF1,UBE2L3,0.5,Correlation
TMX1,UBE2L3,1,Correlation
TSPAN7,UBE2L3,0.866025404,Correlation
TUG1,UBE2L3,0.5,Correlation
ALDH3A2,VPS13B,0.5,Correlation
ANKRD17,VPS13B,1,Correlation
AP2S1,VPS13B,0.5,Correlation
ARHGAP29,VPS13B,0.5,Correlation
ARIH1,VPS13B,1,Correlation
ATM,VPS13B,0.5,Correlation
ATP2C1,VPS13B,0.5,Correlation
ATP5C1,VPS13B,0.5,Correlation
ATP5E,VPS13B,0.5,Correlation
AURKAIP1,VPS13B,0.5,Correlation
BBIP1,VPS13B,0.5,Correlation
BTN3A3,VPS13B,0.5,Correlation
C14orf1,VPS13B,0.5,Correlation
CCDC53,VPS13B,0.5,Correlation
CCT3,VPS13B,1,Correlation
CDC16,VPS13B,0.5,Correlation
CEP170B,VPS13B,1,Correlation
CIAPIN1,VPS13B,0.5,Correlation
CLCN5,VPS13B,1,Correlation
CLNS1A,VPS13B,0.5,Correlation
COA3,VPS13B,0.5,Correlation
COPG1,VPS13B,1,Correlation
CTNNB1,VPS13B,0.5,Correlation
CYP1B1,VPS13B,0.5,Correlation
DDX5,VPS13B,0.5,Correlation
DLST,VPS13B,1,Correlation
DMD,VPS13B,1,Correlation
ERGIC2,VPS13B,0.5,Correlation
ERH,VPS13B,0.5,Correlation
FAM120A,VPS13B,0.5,Correlation
FAM129A,VPS13B,1,Correlation
FAM168B,VPS13B,0.5,Correlation
FBN1,VPS13B,0.5,Correlation
FBXW7,VPS13B,0.866025404,Correlation
GULP1,VPS13B,0.5,Correlation
HMOX2,VPS13B,0.5,Correlation
HNRNPH3,VPS13B,0.5,Correlation
HSP90AB1,VPS13B,0.5,Correlation
IL1R1,VPS13B,0.5,Correlation
ITGA6,VPS13B,1,Correlation
KAT7,VPS13B,0.5,Correlation
KDM6A,VPS13B,0.5,Correlation
KLC1,VPS13B,1,Correlation
KPNA6,VPS13B,1,Correlation
LYRM1,VPS13B,0.5,Correlation
MBNL2,VPS13B,0.5,Correlation
MPHOSPH9,VPS13B,1,Correlation
MRPL16,VPS13B,1,Correlation
MRPS17,VPS13B,0.5,Correlation
MXI1,VPS13B,1,Correlation
NACA,VPS13B,0.5,Correlation
NDUFC2,VPS13B,0.5,Correlation
NDUFS5,VPS13B,0.5,Correlation
NPEPPS,VPS13B,0.5,Correlation
NSFL1C,VPS13B,0.5,Correlation
NUTF2,VPS13B,0.5,Correlation
OTUB1,VPS13B,0.5,Correlation
PABPC1,VPS13B,1,Correlation
PCDH9,VPS13B,0.5,Correlation
PDCL3,VPS13B,1,Correlation
PFDN1,VPS13B,0.5,Correlation
PI4KA,VPS13B,0.5,Correlation
PIAS3,VPS13B,1,Correlation
POLR2M,VPS13B,0.5,Correlation
PPFIA1,VPS13B,1,Correlation
PPP2CA,VPS13B,1,Correlation
PPP2CB,VPS13B,0.5,Correlation
PRKD1,VPS13B,0.5,Correlation
PSAP,VPS13B,1,Correlation
PSMD4,VPS13B,0.5,Correlation
PSMD6,VPS13B,0.5,Correlation
RAP1GDS1,VPS13B,0.5,Correlation
RBM15,VPS13B,0.5,Correlation
RNF130,VPS13B,1,Correlation
RNF7,VPS13B,0.5,Correlation
ROBO1,VPS13B,0.5,Correlation
RPL15,VPS13B,0.5,Correlation
RPL35A,VPS13B,0.5,Correlation
RPL36AL,VPS13B,0.5,Correlation
RPL37,VPS13B,0.5,Correlation
RPLP2,VPS13B,0.5,Correlation
RPSA,VPS13B,0.5,Correlation
RSAD1,VPS13B,1,Correlation
RUVBL2,VPS13B,0.5,Correlation
SCN1B,VPS13B,0.5,Correlation
SERF2,VPS13B,0.5,Correlation
SNAPC5,VPS13B,1,Correlation
SNRPF,VPS13B,0.866025404,Correlation
SON,VPS13B,0.5,Correlation
SRP19,VPS13B,0.5,Correlation
SSBP3,VPS13B,0.5,Correlation
STAT3,VPS13B,1,Correlation
SUN1,VPS13B,0.5,Correlation
SYT11,VPS13B,1,Correlation
TAB2,VPS13B,0.5,Correlation
TARDBP,VPS13B,0.5,Correlation
TARS,VPS13B,0.5,Correlation
TBCB,VPS13B,1,Correlation
TERF2IP,VPS13B,1,Correlation
TMX1,VPS13B,0.5,Correlation
TSPAN7,VPS13B,0.866025404,Correlation
TUG1,VPS13B,1,Correlation
UBE2L3,VPS13B,0.5,Correlation
ALDH3A2,XPOT,0.5,Correlation
ANKRD17,XPOT,1,Correlation
AP2S1,XPOT,0.5,Correlation
ARHGAP29,XPOT,0.5,Correlation
ARIH1,XPOT,1,Correlation
ATM,XPOT,0.5,Correlation
ATP2C1,XPOT,0.5,Correlation
ATP5C1,XPOT,0.5,Correlation
ATP5E,XPOT,0.5,Correlation
AURKAIP1,XPOT,0.5,Correlation
BBIP1,XPOT,0.5,Correlation
BTN3A3,XPOT,0.5,Correlation
C14orf1,XPOT,0.5,Correlation
CCDC53,XPOT,0.5,Correlation
CCT3,XPOT,1,Correlation
CDC16,XPOT,0.5,Correlation
CEP170B,XPOT,1,Correlation
CIAPIN1,XPOT,0.5,Correlation
CLCN5,XPOT,1,Correlation
CLNS1A,XPOT,0.5,Correlation
COA3,XPOT,0.5,Correlation
COPG1,XPOT,1,Correlation
CTNNB1,XPOT,0.5,Correlation
CYP1B1,XPOT,0.5,Correlation
DDX5,XPOT,0.5,Correlation
DLST,XPOT,1,Correlation
DMD,XPOT,1,Correlation
ERGIC2,XPOT,0.5,Correlation
ERH,XPOT,0.5,Correlation
FAM120A,XPOT,0.5,Correlation
FAM129A,XPOT,1,Correlation
FAM168B,XPOT,0.5,Correlation
FBN1,XPOT,0.5,Correlation
FBXW7,XPOT,0.866025404,Correlation
GULP1,XPOT,0.5,Correlation
HMOX2,XPOT,0.5,Correlation
HNRNPH3,XPOT,0.5,Correlation
HSP90AB1,XPOT,0.5,Correlation
IL1R1,XPOT,0.5,Correlation
ITGA6,XPOT,1,Correlation
KAT7,XPOT,0.5,Correlation
KDM6A,XPOT,0.5,Correlation
KLC1,XPOT,1,Correlation
KPNA6,XPOT,1,Correlation
LYRM1,XPOT,0.5,Correlation
MBNL2,XPOT,0.5,Correlation
MPHOSPH9,XPOT,1,Correlation
MRPL16,XPOT,1,Correlation
MRPS17,XPOT,0.5,Correlation
MXI1,XPOT,1,Correlation
NACA,XPOT,0.5,Correlation
NDUFC2,XPOT,0.5,Correlation
NDUFS5,XPOT,0.5,Correlation
NPEPPS,XPOT,0.5,Correlation
NSFL1C,XPOT,0.5,Correlation
NUTF2,XPOT,0.5,Correlation
OTUB1,XPOT,0.5,Correlation
PABPC1,XPOT,1,Correlation
PCDH9,XPOT,0.5,Correlation
PDCL3,XPOT,1,Correlation
PFDN1,XPOT,0.5,Correlation
PI4KA,XPOT,0.5,Correlation
PIAS3,XPOT,1,Correlation
POLR2M,XPOT,0.5,Correlation
PPFIA1,XPOT,1,Correlation
PPP2CA,XPOT,1,Correlation
PPP2CB,XPOT,0.5,Correlation
PRKD1,XPOT,0.5,Correlation
PSAP,XPOT,1,Correlation
PSMD4,XPOT,0.5,Correlation
PSMD6,XPOT,0.5,Correlation
RAP1GDS1,XPOT,0.5,Correlation
RBM15,XPOT,0.5,Correlation
RNF130,XPOT,1,Correlation
RNF7,XPOT,0.5,Correlation
